id,name,prefecture,address,phone,website,content,imageUrl,oldId
"y-ylj03b9uk6","ふじの井酒造株式会社（ふじの井）","新潟県","〒957-0124 新潟県北蒲原郡聖籠町藤寄2240","0254-27-2051","https://www.fujinoishuzou.jp/","<h2 id=""hede71e51a7"">高橋留美子作品とのコラボレーション</h2><p>新潟の自然豊かな聖籠町に位置する酒蔵。新潟出身の漫画家・高橋留美子先生の大ファンであったことから、「うる星やつら」や「めぞん一刻」とコラボした日本酒を多数リリースし、ファンを魅了しています。</p><h2 id=""h6d43692081"">スッキリとした辛口</h2><p>キャラクターのラベルだけでなく、中身は越後杜氏が醸す本格派。スッキリとしたキレの良い辛口の味わいで、日本酒ファンもしっかりと満足させる品質を誇ります。</p>",,"y-ylj03b9uk6"
"uy3154umaue7","麒麟山酒造株式会社（麒麟山）","新潟県","〒959-4402 新潟県東蒲原郡阿賀町津川46","0254-92-3511","https://kirinzan.co.jp/","<h2 id=""hfb04c374ef"">「淡麗辛口」をどこまでも極める</h2><p>1843年創業。奥阿賀の雄大な自然に囲まれ、「辛口」であることに圧倒的なこだわりを持つ酒蔵です。米作りから醸造まで、地元阿賀町のテロワールを表現した「100%地元産」の酒造りを行っています。</p><h2 id=""hc24cbe64ad"">究極のキレと爽快感</h2><p>「麒麟山（きりんざん）」の味わいは、まさに「水のようにスッと入る」究極の淡麗辛口。口に残るベタつきが一切なく、どんな料理の脂も洗い流してくれる最高の食中酒です。</p>",,"uy3154umaue7"
"jc2ac4wal17","下越酒造株式会社（蒲原 / 麒麟）","新潟県","〒959-4402 新潟県東蒲原郡阿賀町津川3536","0254-92-2016","https://www.sake-kirin.com/","<h2 id=""h55e8f5e3ea"">熟成と濃醇旨口へのこだわり</h2><p>1880年創業。淡麗辛口が主流の新潟において、あえて「濃醇旨口」と「熟成」にこだわる個性派蔵。低温で長期間熟成させることで、角が取れたまろやかな旨味を引き出しています。</p><h2 id=""h675c9bdd35"">海外でも人気の「蒲原」</h2><p>特約店限定のブランド「蒲原（かんばら）」は、無濾過で瓶詰めされることが多く、しっかりとした米の旨味とボディがあり、アメリカなど海外のコンテストでも高く評価されています。</p>",,"jc2ac4wal17"
"mu3_0b0by1x","白龍酒造株式会社（白龍）","新潟県","〒959-2022 新潟県阿賀野市岡山町3-7","0250-62-2206","https://www.hakuryu-sake.com/","<h2 id=""heebfb622f9"">白鳥の飛来地・瓢湖のそばで醸す</h2><p>1839年創業。越後平野の阿賀野市、白鳥の飛来地として有名な「瓢湖」の近くに位置します。「モンドセレクション」で長年にわたり金賞を連続受賞するなど、国際的にも高い評価を得ています。</p><h2 id=""h9ecf80dd13"">上品でフルーティーな香り</h2><p>代表銘柄「白龍」の大吟醸などは、メロンやリンゴのようなフルーティーで上品な香りが特徴。スッキリとした端麗な味わいで、女性や日本酒初心者にも非常に人気があります。</p>",,"mu3_0b0by1x"
"1bfobi83eapa","近藤酒造株式会社（菅名岳 / 越乃鹿六）","新潟県","〒959-1824 新潟県五泉市吉沢2丁目3-50","0250-43-3187","(公式サイトなし)","<h2 id=""hd37f8f8495"">名峰・菅名岳の「どっぱら清水」で仕込む</h2><p>1865年創業。五泉市の名峰「菅名岳」の中腹から湧き出る名水「どっぱら清水」を、寒の時期に蔵人たちが自ら汲みに行き、その水で仕込むこだわりの酒造りで知られています。</p><h2 id=""h4a071e91d5"">柔らかく滋味深い味わい</h2><p>超軟水である「どっぱら清水」を使用することで、口当たりが非常に柔らかく、お米の甘味と旨味がじんわりと広がる滋味深い味わい。「越乃鹿六」なども人気の銘柄です。</p>",,"1bfobi83eapa"
"fh8bt_143p","金鵄盃酒造株式会社（越後杜氏）","新潟県","〒959-1823 新潟県五泉市村松甲1737-1","0250-58-3111","http://www.kinshihai.com/","<h2 id=""h0e73bed271"">越後杜氏の誇りを冠する酒</h2><p>1824年創業。五泉市村松地区にある酒蔵で、日本三大杜氏の一つである「越後杜氏」の名をそのまま銘柄に冠しています。地元で採れる良質な米と清冽な水を使い、伝統の技を守り続けています。</p><h2 id=""he48878368b"">新潟らしいスッキリとした旨味</h2><p>派手な香りを抑え、食事と共に楽しめるスッキリとした端麗な味わい。冷やしてもお燗にしてもバランスが崩れない、晩酌の定番として地元で長く愛されています。</p>",,"fh8bt_143p"
"4uk0nyllzgur","弥彦酒造株式会社（こしのはくせつ / 彌彦愛國）","新潟県","〒959-0323 新潟県西蒲原郡弥彦村弥彦1239","0256-94-3100","https://www.yahiko-shuzo.jp/","<h2 id=""h60355f05c3"">越後一宮・彌彦神社の御神酒酒屋</h2><p>1838年創業。越後国一宮である彌彦神社のすぐそばに位置し、御神酒を醸造する歴史ある蔵です。幻の酒米「愛國」を無農薬で復活させ、テロワールにこだわった酒造りを行っています。</p><h2 id=""h14ce52acdf"">透明感と気品溢れる味わい</h2><p>代表銘柄「こしのはくせつ」は、その名の通り白雪のように透明感があり、スッキリとした中にも気品ある旨味が感じられます。神聖な空気感を感じる、美しい新潟の地酒です。</p>",,"4uk0nyllzgur"
"b11uq0akx5c","朝日酒造株式会社（久保田 / 朝日山）","新潟県","〒949-5412 新潟県長岡市朝日880-1","0258-92-3181","https://www.asahi-shuzo.co.jp/","<h2 id=""h6f07ecb262"">圧倒的知名度を誇る「久保田」の蔵</h2><p>1830年創業。日本で最も有名な日本酒ブランドの一つ「久保田」を醸す、長岡市の巨大にして最高峰の酒蔵です。「萬寿」や「千寿」といったラインナップは、贈答品の定番として絶大な信頼を誇ります。</p><h2 id=""h264097184e"">究極の「淡麗辛口」と自然保護</h2><p>スッキリとして雑味がなく、料理を最高に引き立てる「淡麗辛口」の完成形。また、酒造りの源であるホタルの飛ぶ自然環境の保護活動にも力を入れており、地域と共生する酒造りを行っています。</p>",,"b11uq0akx5c"
"7_p2uxxya","吉乃川株式会社（吉乃川 / 極上吉乃川）","新潟県","〒940-1105 新潟県長岡市摂田屋4丁目8-12","0258-35-3000","https://yoshinogawa.co.jp/","<h2 id=""hb982203b49"">新潟県最古、戦国時代から続く歴史</h2><p>1548年（天文17年）創業。なんと上杉謙信が活躍していた戦国時代から続く、新潟県内で最も古い歴史を持つ酒蔵です。醸造の町・長岡市摂田屋地区のシンボル的存在です。</p><h2 id=""h442ee42b20"">新潟のスタンダード</h2><p>天下の銘酒「吉乃川」は、新潟県内で最も愛されている定番酒の一つ。スッキリとした飲み口と、お米の柔らかな旨味が特徴で、「極上吉乃川」などの吟醸クラスは華やかな香りも楽しめます。</p>",,"7_p2uxxya"
"20ub9bdqm0","長谷川酒造株式会社（雪紅梅 / 越後雪紅梅）","新潟県","〒940-1105 新潟県長岡市摂田屋2丁目7-28","0258-32-0270","https://sake-hasegawa.com/","<h2 id=""h743fe5d6e8"">醸造の町・摂田屋で母娘が守る蔵</h2><p>1842年創業。吉乃川と同じく醸造文化が息づく長岡市摂田屋に位置します。現在は女性の蔵元が中心となり、昔ながらの伝統的な造りを守りながら、優しく温かみのある酒造りを行っています。</p><h2 id=""hf1dd00a0b8"">ほっとする優しい甘味と旨味</h2><p>代表銘柄「雪紅梅（せっこうばい）」は、新潟の主流である端麗辛口とは少し趣が異なり、お米のふくよかな甘味と旨味が優しく広がる、非常に柔らかな口当たりが特徴です。</p>",,"20ub9bdqm0"
"0d_5j2ac2w_z","柏露酒造株式会社（柏露）","新潟県","〒940-2015 新潟県長岡市十日町1927","0258-22-2611","https://www.hakuroshuzo.co.jp/","<h2 id=""h250c62bfbb"">長岡藩主・牧野家の「三つ柏」を冠する</h2><p>1751年創業。長岡藩主であった牧野家の酒造を担っていた由緒ある酒蔵で、銘柄「柏露（はくろ）」は牧野家の家紋である「三つ柏」に由来します。長岡を代表する老舗蔵の一つです。</p><h2 id=""h19d83515a7"">スッキリとキレのある伝統の味</h2><p>信濃川の豊かな伏流水を使用し、スッキリとした飲み口とキレの良い後味が特徴。冷やから熱燗まで、日々の食卓で料理に合わせて幅広く楽しめる王道の新潟酒です。</p>",,"0d_5j2ac2w_z"
"9_-e57zt-orq","諸橋酒造株式会社（越乃景虎）","新潟県","〒940-2402 新潟県長岡市北荷頃408","0258-52-1151","https://www.morohashi-shuzo.co.jp/","<h2 id=""hfd1d1b9b5f"">名将・上杉謙信（長尾景虎）ゆかりの地</h2><p>1847年創業。上杉謙信が青年期を過ごした長岡市（旧栃尾市）に位置し、その初名である「景虎」を冠した全国区の人気銘柄です。全国名水百選「杜々の森」の湧水を使用しています。</p><h2 id=""hdb59ea75a5"">超軟水が織りなす「超辛口」の奇跡</h2><p>仕込み水が極めて柔らかい超軟水であるため、辛口に仕上げてもツンとしたアルコール感がなく、驚くほどまろやかでスルスルと飲めてしまう、魔法のような「超辛口」が絶大な人気を誇ります。</p>",,"9_-e57zt-orq"
"4kk84m55nbv","お福酒造株式会社（お福正宗）","新潟県","〒940-0012 新潟県長岡市横枕町415","0258-22-0151","https://www.ofuku-shuzo.jp/","<h2 id=""hde2972609e"">「速醸酛」の生みの親が創業した蔵</h2><p>1897年創業。現代の日本酒造りの約9割で採用されている革新的な製法「速醸酛（そくじょうもと）」を開発した、岸五郎氏が創業した歴史的に非常に重要な酒蔵です。</p><h2 id=""hd6e379dd2a"">科学と伝統が融合した深い味わい</h2><p>東山連峰の伏流水を使用し、スッキリとしながらもお米の甘味と旨味がしっかりと感じられる味わい。「お福正宗」の名の通り、飲む人に福をもたらすような優しく豊かなお酒です。</p>",,"4kk84m55nbv"
"4-n2-q9h1m6","池浦酒造株式会社（和楽互尊）","新潟県","〒940-1153 新潟県長岡市要町2丁目4-11","0258-32-0268","(公式サイトなし)","<h2 id=""he43a1155ff"">互いに尊び合う「和楽互尊」の精神</h2><p>1830年創業。銘柄「和楽互尊（わらくごそん）」は、自分も他人も互いに尊び合い、和やかに楽しむという哲学から名付けられました。地元長岡で愛され続ける、誠実で素朴な地酒です。</p><h2 id=""h84fa74ca0d"">飲み飽きしない王道の辛口</h2><p>派手な香りは追わず、お米の自然な旨味とスッキリとしたキレの良さが特徴。毎日の晩酌で、どんなおつまみとも喧嘩せずにスッと寄り添ってくれる王道の新潟辛口です。</p>",,"4-n2-q9h1m6"
"ki3wybi1q","八海醸造株式会社（八海山）","新潟県","〒944-0014 新潟県南魚沼市長森1051","025-775-3121","https://www.hakkaisan.co.jp/","<h2 id=""h89f77f8b9e"">雪国・魚沼が世界に誇る「八海山」</h2><p>1922年創業。霊峰・八海山の伏流水「雷電様の清水」を使用し、豪雪地帯ならではの気候を活かした酒造りを徹底。雪室（ゆきむろ）での貯蔵など、雪国の知恵と最新技術が融合した新潟を代表する巨大蔵です。</p><h2 id=""h1d3fd32da4"">究極の食中酒のスタンダード</h2><p>普通酒から大吟醸まで、すべてのお酒を「大吟醸造りの技術」で丁寧に醸造。どんな料理にも寄り添い、飲み飽きしないスッキリとした端麗な味わいは、日本酒のスタンダードとして世界中で愛されています。</p>",,"ki3wybi1q"
"il5v9-5r1q","青木酒造株式会社（鶴齢 / 雪男）","新潟県","〒949-6408 新潟県南魚沼市塩沢1214","025-782-0023","http://www.kakurei.co.jp/","<h2 id=""h0b819c897f"">雪国塩沢の歴史と「鶴齢」の旨味</h2><p>1717年創業。江戸時代のベストセラー『北越雪譜』の著者・鈴木牧之と縁が深く、銘柄「鶴齢（かくれい）」も牧之が命名しました。淡麗辛口の新潟において、お米の旨味をしっかりと残す「淡麗旨口」を追求しています。</p><h2 id=""h939b3b007c"">キャッチーな「雪男」の活躍</h2><p>『北越雪譜』に登場する毛むくじゃらの異獣をモチーフにした「雪男」シリーズは、スッキリとした辛口と愛らしいラベルで大人気。売上の一部は山の環境保護に寄付されています。</p>",,"il5v9-5r1q"
"54o7kl7qsta7","高千代酒造株式会社（高千代 / たかちよ）","新潟県","〒949-6545 新潟県南魚沼市長崎328-1","025-782-0678","http://www.takachiyo.co.jp/","<h2 id=""hcb22f0ed40"">独自の酒米「一本〆」への圧倒的こだわり</h2><p>1868年創業。南魚沼の自然豊かな環境の中、自社栽培の酒造好適米「一本〆」のポテンシャルを極限まで引き出す酒造りを行っています。精米方法も独自の「扁平精米」を採用し、雑味のないクリアな旨味を実現しています。</p><h2 id=""hd6db9df67e"">ジューシーな果実味「たかちよ」</h2><p>ひらがなの「たかちよ」シリーズは、これまでの新潟酒のイメージを覆す、パインやピーチのような濃厚でジューシーな果実味が特徴。無濾過生原酒を中心としたモダンな味わいで全国に熱狂的なファンを持ちます。</p>",,"54o7kl7qsta7"
"eohekniknp4y","白瀧酒造株式会社（上善如水）","新潟県","〒949-6101 新潟県南魚沼郡湯沢町大字湯沢2640","025-784-3443","https://www.jozen.co.jp/","<h2 id=""hf5fd73ca64"">雪解け水のように澄み切った「上善如水」</h2><p>1855年創業。スキーのメッカ、越後湯沢に位置します。1990年に発売された「上善如水（じょうぜんみずのごとし）」は、その名の通り水のようにスルスルと飲めるクリアな味わいで、日本酒業界に一大センセーションを巻き起こしました。</p><h2 id=""heab4d81362"">初心者にも優しいデザインと味</h2><p>透明でスタイリッシュなボトルデザインと、クセがなくフルーティーな味わいは、日本酒に飲み慣れていない若い世代や海外の方への入門編としても、圧倒的な支持を集め続けています。</p>",,"eohekniknp4y"
"sot_zplet","緑川酒造株式会社（緑川）","新潟県","〒946-0005 新潟県魚沼市青島4015-1","025-792-2111","(公式サイトなし)","<h2 id=""hc298c71043"">魚沼の隠れた銘酒「緑川」</h2><p>1884年創業。過度な宣伝をせず、品質管理の行き届いた限られた特約店のみで販売される、知る人ぞ知る魚沼の名蔵。地下50メートルの清冽な地下水を使用し、全ての酒を約1年間の低温貯蔵を経てから出荷します。</p><h2 id=""h991745d4e2"">究極の淡麗さと上品な旨味</h2><p>その味わいは驚くほどスッキリとしており、引っかかりのない滑らかな口当たりとお米の上品な旨味が静かに広がります。雪国・魚沼の静寂と美しさをそのまま瓶に詰めたような芸術的なお酒です。</p>",,"sot_zplet"
"z0byjef07","玉川酒造株式会社（玉風味 / 越後武士）","新潟県","〒946-0216 新潟県魚沼市須原1643","025-797-2017","https://www.yukikura.com/","<h2 id=""h573a8d96e1"">豪雪地帯の知恵「ゆきくら」での貯蔵</h2><p>1673年創業。魚沼市（旧守門村）の豪雪地帯にあり、雪を利用した天然の冷蔵庫「ゆきくら」で一年を通じて一定の低温でお酒を貯蔵・熟成させています。まろやかでカドの取れた深い味わいが特徴です。</p><h2 id=""h523339004f"">アルコール46度の衝撃「越後武士」</h2><p>日本酒の限界を超えたアルコール度数46度の「越後武士（えちごさむらい）」（※現在はリキュール扱い）など、独自のアイディアと高い技術力で、非常に個性的で楽しい酒造りを行うエンターテイメント性溢れる酒蔵です。</p>",,"z0byjef07"
"bgcd97m7n","魚沼酒造株式会社（天神囃子）","新潟県","〒948-0131 新潟県十日町市中条丙1296","025-752-3011","https://www.tenjinbayashi.com/","<h2 id=""h673ed3a7f1"">十日町の祝い唄「天神囃子」</h2><p>1873年創業。着物と雪の町・十日町市で、地元のお祝い事の席で歌われる縁起の良い祝い唄から名付けられた「天神囃子（てんじんばやし）」を醸しています。地元消費が圧倒的に多い、地域密着の愛され酒です。</p><h2 id=""he6df552d59"">新潟では珍しい「甘口」へのこだわり</h2><p>淡麗辛口ブームの中にあっても、頑なに「旨口・甘口」の味わいを守り続けてきました。お米のふくよかな甘味としっかりとした旨味があり、雪国の濃い味付けの郷土料理と抜群の相性を誇ります。</p>",,"bgcd97m7n"
"zmjodfr1pzw","株式会社松乃井酒造場（松乃井）","新潟県","〒949-8406 新潟県十日町市上山戊493","025-768-2049","http://www.matsunoi.net/","<h2 id=""h5a00d27132"">妻有の豊かな水と森が育む銘酒</h2><p>1894年創業。十日町市（妻有地域）の豊かな自然に囲まれ、蔵の横にある横山に自生する赤松林から湧き出る清冽な水を仕込み水に使用しています。「松乃井」の名は、この赤松林の井戸に由来します。</p><h2 id=""h75227457fe"">スッキリとしながらも米の旨味を活かす</h2><p>新潟らしいスッキリとした端麗な飲み口の中に、お米の優しい甘味と旨味がふわりと広がるバランスの良い味わい。日々の晩酌に寄り添う、誠実で飲み飽きしない品質が地元で愛され続けています。</p>",,"zmjodfr1pzw"
"ln55-honusnd","苗場酒造株式会社（苗場山）","新潟県","〒949-8201 新潟県中魚沼郡津南町大字下船渡戊555","025-765-2011","https://www.naebasan.com/","<h2 id=""h70c36d9aab"">日本有数の豪雪地帯・津南の名水</h2><p>1907年創業。日本有数の豪雪地帯である津南町で、日本百名山の一つ「苗場山」の清らかな伏流水を仕込み水に使用しています。雪国ならではの厳しい寒さが、雑味のないクリアな酒を醸し出します。</p><h2 id=""hc2a06a21c7"">食事を引き立てる「端麗旨口」</h2><p>スッキリとした端麗な飲み口でありながら、雪室での熟成などによってお米の柔らかな旨味がしっかりと引き出された「端麗旨口」の味わい。冷やしても、お燗にしても美味しい、懐の深い日本酒です。</p>",,"ln55-honusnd"
"ta_hcnc4j","津南醸造株式会社（霧の塔 / 郷）","新潟県","〒949-8313 新潟県中魚沼郡津南町大字秋成7141","025-765-5252","https://tsunan-sake.com/","<h2 id=""h1ad9d696fd"">標高300m、森と雪に包まれた酒蔵</h2><p>1996年、地元の米農家たちが中心となって設立した比較的新しい酒蔵。標高約300mの森の中に位置し、冬には数メートルの雪に覆われる極寒の環境で、テロワールを重視した酒造りを行っています。</p><h2 id=""h8e1f8b8cd4"">雪国を表現する新ブランド「郷」</h2><p>伝統的な「霧の塔」に加え、津南の風土を表現した新ブランド「郷（GO）」シリーズを展開。スタイリッシュなデザインと、スッキリとしながらも力強いお米の味わいで、アウトドアやキャンプのお供としても人気です。</p>",,"ta_hcnc4j"
"nztk18wh3u6o","新潟銘醸株式会社（長者盛 / 越の寒中梅）","新潟県","〒947-0022 新潟県小千谷市東栄1丁目8-39","0258-83-2025","https://www.niigata-meijo.co.jp/","<h2 id=""hd20dd01bf8"">小千谷の地に根ざす「長者盛」</h2><p>1938年創業。錦鯉の産地として有名な小千谷市に位置します。「長者盛（ちょうじゃざかり）」という縁起の良い銘柄は、飲む人の繁栄と幸せを願って名付けられ、地元のお祝い事に欠かせないお酒です。</p><h2 id=""h2d37a32244"">華やかな香りとスッキリとした後味</h2><p>「越の寒中梅」などの銘柄に代表されるように、華やかな吟醸香とスッキリと滑らかな後味が特徴。全国新酒鑑評会でも数多くの金賞を受賞する、安定した高い技術力を持つ実力派蔵です。</p>",,"nztk18wh3u6o"
"n_3n7lzwu","高の井酒造株式会社（たかの井 / 田友）","新潟県","〒947-0028 新潟県小千谷市東栄3丁目7-67","0258-83-3450","https://takanoi.co.jp/","<h2 id=""h0db806643c"">小千谷の雪と風土を醸す「田友」</h2><p>江戸時代末期創業の老舗。小千谷市の契約農家が栽培した高級酒米「越淡麗」と「魚沼コシヒカリ」を使用し、地元のテロワールを表現した純米酒ブランド「田友（でんゆう）」が全国で高く評価されています。</p><h2 id=""h4f5e59fec6"">豪雪地帯の「雪中貯蔵」</h2><p>冬の間に降り積もった雪の中にタンクを埋めてお酒を熟成させる「雪中貯蔵」をいち早く取り入れた蔵でもあります。温度変化のない雪の中でじっくりと寝かせたお酒は、カドが取れ、驚くほどまろやかな口当たりになります。</p>",,"n_3n7lzwu"
"tnw669ij9","中川酒造株式会社（越乃白雁 / 越白鳥）","新潟県","〒940-2305 新潟県長岡市脇野町2011","0258-42-2707","http://www.koshinohakugan.com/","<h2 id=""h8d380d76b5"">長岡の奥座敷、脇野町で続く手造り</h2><p>1888年創業。長岡市の山間に位置する緑豊かな脇野町で、昔ながらの手造りにこだわった酒造りを続けています。蔵の敷地内から湧き出る良質な地下水を使用しています。</p><h2 id=""he1cf969b9d"">芯の通った端麗辛口</h2><p>代表銘柄「越乃白雁（こしのはくがん）」は、スッキリとした端麗辛口でありながら、お米の旨味がしっかりと芯を通している力強い味わい。地元の日本酒通が夜な夜な杯を傾ける、玄人好みの美酒です。</p>",,"tnw669ij9"
"9o90eadozvp","河忠酒造株式会社（想天坊 / 福扇）","新潟県","〒940-2305 新潟県長岡市脇野町1677","0258-42-2204","https://www.soutenbou.jp/","<h2 id=""hbdf3d0a227"">天を想う大らかな心「想天坊」</h2><p>1768年創業。中川酒造と同じく長岡市脇野町にある歴史ある酒蔵。「想天坊（そうてんぼう）」という銘柄は、蔵の裏山である「天坊山」に由来し、天を想う大らかな気持ちで飲んでほしいという願いが込められています。</p><h2 id=""h9a7466f574"">「淡麗旨口」の深い味わい</h2><p>淡麗辛口が主流の新潟にあって、お米のふくよかな旨味と甘味をしっかりと引き出した「淡麗旨口」を追求。柔らかくホッとする味わいで、冷やしてもお燗にしても食事を引き立てます。</p>",,"9o90eadozvp"
"6t-1z8l_su","関原酒造株式会社（群亀）","新潟県","〒940-2035 新潟県長岡市関原町1丁目1029","0258-46-2007","(公式サイトなし)","<h2 id=""h6acd5bf2cc"">長岡の地で1720年から続く老舗</h2><p>1720年（享保5年）創業。長岡市関原町で300年以上の歴史を刻む老舗蔵です。代表銘柄「群亀（ぐんき）」は、亀が群れるように多くの人に長く愛され、長寿と繁栄をもたらすようにと名付けられました。</p><h2 id=""h6aff01c904"">地元消費の愛され酒</h2><p>生産量のほとんどが地元・長岡で消費される、生粋の地酒。気取らずに毎日の晩酌で楽しめる、スッキリとして飲み飽きしない素朴で誠実な味わいが長年愛され続けています。</p>",,"6t-1z8l_su"
"nyoh59ylbf","久須美酒造株式会社（清泉 / 夏子の酒）","新潟県","〒949-4536 新潟県長岡市小島谷1537-2","0258-74-3101","https://www.kame-no-o.com/","<h2 id=""h90d0ee0bce"">名作漫画『夏子の酒』の舞台となった蔵</h2><p>1833年創業。かつて途絶えてしまった幻の酒米「亀の尾」を、わずか1500粒の種籾から数年がかりで復活させた感動のストーリーは、大ヒット漫画・ドラマ『夏子の酒』のモデルとなりました。</p><h2 id=""h5dc34b1308"">「亀の尾」が織りなす究極の旨味</h2><p>復活させた「亀の尾」で醸した「清泉（きよいずみ）亀の王」などは、スッキリとした新潟酒の枠を超えた、奥深くてふくよかなお米の旨味と、長く続く美しい余韻が絶品です。</p>",,"nyoh59ylbf"
"toa4iwd4esrr","栃倉酒造株式会社（米百俵）","新潟県","〒940-1138 新潟県長岡市大積町1丁目甲1428","0258-46-2022","http://komehyappyo.co.jp/","<h2 id=""h930ad5ba2d"">長岡の教育理念「米百俵」の精神</h2><p>1904年創業。幕末の長岡藩における教育の重要性を説いた「米百俵の精神」を銘柄に冠しています。その名に恥じぬよう、人材育成と酒造りへの情熱を絶やさず、ひたむきで誠実な酒造りを行っています。</p><h2 id=""h81ba986422"">ふくよかで柔らかな旨味</h2><p>大量生産をせず、目の行き届く範囲での手造りにこだわります。スッキリとしたキレの中に、お米のふくよかで柔らかな旨味がじんわりと広がる、温もりのある味わいが特徴です。</p>",,"toa4iwd4esrr"
"es-j59dv0n4","住乃井酒造株式会社（住乃井）","新潟県","〒949-5121 新潟県長岡市和島中沢甲297","0258-74-2011","(公式サイトなし)","<h2 id=""h282bce46e3"">和島の豊かな自然が育む小さな蔵</h2><p>長岡市（旧和島村）の豊かな自然に囲まれた小規模な酒蔵。良質な地下水を使用し、地元の人々の食卓に寄り添う、飾らない昔ながらの地酒を醸しています。</p><h2 id=""h080e42ba57"">穏やかで飲み飽きしない味</h2><p>派手な香りは抑え、冷やしてもお燗にしても美味しくいただける、穏やかでスッキリとした味わい。毎日の晩酌のお供として、地元で静かに愛され続けています。</p>",,"es-j59dv0n4"
"6tdzndwx0l","越銘醸株式会社（越の鶴 / 本生 越の鶴）","新潟県","〒940-2402 新潟県長岡市栃尾大野町1丁目2-23","0258-52-3111","https://koshimeijo.jp/","<h2 id=""h210214faf0"">名将・上杉謙信ゆかりの地、栃尾の酒</h2><p>1845年創業。あぶらげ（大きな油揚げ）で有名な栃尾市に位置します。近年、若き蔵元杜氏が中心となり、伝統の技を守りつつも、ジューシーでモダンな味わいの純米酒や生原酒の開発に力を入れています。</p><h2 id=""hba794f130e"">名物「栃尾のあぶらげ」に合うキレ</h2><p>代表銘柄「越の鶴」は、米の旨味をしっかりと感じながらも、後味はスッキリとキレる端麗辛口。脂の乗った名物「栃尾のあぶらげ」との相性はまさに計算し尽くされた抜群のペアリングです。</p>",,"6tdzndwx0l"
"l_20foll0","阿部酒造株式会社（あべ / VEGA）","新潟県","〒945-0066 新潟県柏崎市安田3490","0257-22-2029","https://www.abeshuzo.com/","<h2 id=""h5ba4db01db"">日本酒の新しい価値を創造する若きスター</h2><p>1804年創業。柏崎市の老舗蔵ですが、6代目の若き蔵元・阿部裕太氏が家業を継いでから大革新。圧倒的な情熱と独自の発想で生み出されるお酒は、現代の日本酒ファンから熱狂的な支持を集めています。</p><h2 id=""habac8392fc"">甘味と酸味の美しいバランス</h2><p>ひらがなの「あべ」シリーズや、星の名前を冠した「スターシリーズ（VEGAなど）」は、従来の新潟酒のイメージを覆す、ジューシーな甘味と美しい酸味が完璧に調和したモダンで洗練された味わいです。</p>",,"l_20foll0"
"7tvrd5dhh","原酒造株式会社（越の誉）","新潟県","〒945-0056 新潟県柏崎市新橋5-12","0257-23-3831","https://www.harashuzo.com/","<h2 id=""h6109c552dc"">中越地震を乗り越えた不屈の名門</h2><p>1814年創業。柏崎市を代表する大型蔵。2007年の新潟県中越沖地震で蔵が全壊するという甚大な被害を受けましたが、最新の耐震設備を備えた新蔵を建設し、見事な復興を遂げました。</p><h2 id=""hffa88d8c43"">ノーベル賞晩餐会で振る舞われた誇り</h2><p>代表銘柄「越の誉（こしのほまれ）」は、新潟の酒造好適米「越神楽」などを独自に開発し使用。スッキリとしながらも芯のある旨味を持ち、かつてノーベル賞の晩餐会でも振る舞われた輝かしい実績を持ちます。</p>",,"7tvrd5dhh"
"8x8ef8gmm","石塚酒造株式会社（姫の井 / かめぐち酒）","新潟県","〒945-1431 新潟県柏崎市高柳町岡野町1820-2","0257-41-2004","https://www.himenoi.com/","<h2 id=""h783ea7e6f2"">もち米「四段仕込み」の圧倒的な旨甘口</h2><p>大正元年創業。柏崎市の山間、雪深い高柳町に位置します。通常の三段仕込みの後、さらに「もち米」を投入する伝統の「四段仕込み」を頑なに守り続けている全国でも珍しい酒蔵です。</p><h2 id=""hb804825d6d"">ガツンとくる旨味の「かめぐち酒」</h2><p>四段仕込みによって引き出された、もち米由来の深いコクとふくよかな甘味が特徴。特に冬季限定の「かめぐち酒」は、アルコール度数も高く、トロリとした濃厚な旨味で多くの左党を虜にしています。</p>",,"8x8ef8gmm"
"dyxp0r3ynm","株式会社丸山酒造場（雪中梅）","新潟県","〒943-0417 新潟県上越市三和区塔ノ輪617","025-532-2603","(公式サイトなし)","<h2 id=""he963ab22b8"">「越後三梅」の一つ、新潟甘口の最高峰</h2><p>1897年創業。かつて「越乃寒梅」「峰乃白梅」と共に「越後三梅」と称された伝説的な名蔵です。淡麗辛口ブームの中でも頑なに「甘口・旨口」を守り抜き、熱狂的なファンを持つ入手困難酒として知られます。</p><h2 id=""h06ad882632"">里山の恵みを感じる優しい甘味</h2><p>やわらかな里山の井戸水を使用し、和三盆糖のように上品でふくよかな甘味と旨味が特徴。飲み疲れることのない優しい口当たりは、世代を超えて愛され続ける究極の癒やし酒です。</p>",,"dyxp0r3ynm"
